UserID,TotalCourses,AvgSpend,DiversityScore,AvgRating,AvgDuration,AdvancedCourses,UserAge,UserGender,Cluster
U01772,1,0.0,1,2.01,15.44,1.0,32,1,2
U01773,16,162.28375,8,3.124375,25.111875,4.0,17,0,0
U01774,1,0.0,1,4.94,42.59,,17,0,2
U01775,2,0.0,2,3.0999999999999996,9.31,1.0,31,1,2
U01776,2,0.0,2,2.645,15.62,1.0,30,1,2
U01777,1,0.0,1,2.2,40.76,,27,0,2
U01778,2,0.0,2,4.055,24.695,,24,1,2
U01779,1,0.0,1,4.72,42.68,,31,0,2
U01780,1,346.71,1,1.23,3.42,1.0,27,0,3
U01781,1,0.0,1,3.45,33.93,,30,0,2
U01782,1,0.0,1,3.85,19.53,,17,1,2
U01783,3,19.106666666666666,3,3.78,33.39,2.0,28,0,2
U01784,1,119.04,1,2.75,23.41,,32,1,0
U01785,1,0.0,1,4.73,47.7,,34,1,2
U01786,13,118.44461538461539,8,3.1830769230769227,20.645384615384614,6.0,25,1,0
U01787,2,133.465,2,3.285,25.639999999999997,1.0,30,1,0
U01788,2,44.795,2,3.7350000000000003,15.46,1.0,15,0,2
U01789,15,96.142,8,3.234,23.215333333333334,5.0,33,1,0
U01790,1,299.57,1,3.74,48.32,,25,0,3
U01791,2,26.93,2,3.63,38.225,1.0,31,1,2
U01792,1,53.86,1,2.47,47.08,,15,0,2
U01793,1,0.0,1,3.93,48.25,,30,0,2
U01794,1,0.0,1,2.0,15.84,1.0,26,0,2
U01795,13,88.11999999999999,9,2.9646153846153847,19.894615384615385,5.0,15,1,0
U01796,1,0.0,1,2.67,40.07,1.0,15,0,2
U01797,1,490.9,1,4.55,7.55,,33,0,1
U01798,1,487.92,1,3.64,36.01,1.0,18,0,1
U01799,1,0.0,1,3.15,22.29,1.0,33,1,2
U01800,2,124.05,2,2.4,5.3,,25,1,0
U01801,1,394.26,1,1.35,47.44,,20,0,1
U01802,1,276.37,1,2.72,48.84,1.0,15,1,3
U01803,3,114.20333333333333,3,3.6799999999999997,36.946666666666665,,27,1,0
U01804,2,0.0,2,3.71,9.73,1.0,20,1,2
U01805,15,28.797333333333334,9,2.834,30.029999999999998,4.0,21,0,2
U01806,1,0.0,1,4.14,31.77,,26,0,2
U01807,2,245.45,2,3.7649999999999997,12.775,1.0,31,0,3
U01808,3,228.22333333333333,2,4.183333333333334,13.280000000000001,1.0,15,0,3
U01809,13,109.82923076923076,8,3.3169230769230773,31.434615384615384,3.0,24,1,0
U01810,15,149.47066666666666,8,2.9113333333333333,26.39466666666667,7.0,15,1,0
U01811,1,0.0,1,1.59,6.36,1.0,28,1,2
U01812,15,53.23533333333333,10,2.9353333333333333,31.744000000000003,6.0,17,0,2
U01813,1,0.0,1,3.65,32.64,,24,1,2
U01814,3,157.42666666666665,3,2.8266666666666667,21.643333333333334,1.0,17,1,0
U01815,1,0.0,1,4.51,48.19,,30,0,2
U01816,2,0.0,2,2.895,20.795,,21,0,2
U01817,1,0.0,1,2.0,15.84,1.0,33,0,2
U01818,2,26.93,2,3.5949999999999998,44.879999999999995,,15,0,2
U01819,1,0.0,1,4.79,29.37,1.0,17,0,2
U01820,15,160.504,11,2.8746666666666667,26.464666666666666,6.0,24,0,0
U01821,1,0.0,1,3.15,22.29,1.0,22,0,2
U01822,15,29.802000000000003,9,2.9059999999999997,25.741333333333333,6.0,22,0,2
U01823,1,0.0,1,1.59,6.36,1.0,22,0,2
U01824,1,327.99,1,1.51,12.13,,20,0,3
U01825,14,54.151428571428575,9,3.143571428571429,25.666428571428572,3.0,25,0,2
U01826,1,0.0,1,2.14,8.95,,17,0,2
U01827,1,0.0,1,4.45,15.29,1.0,28,0,2
U01828,1,177.34,1,3.89,49.73,1.0,21,0,0
U01829,2,0.0,2,3.005,30.674999999999997,,27,0,2
U01830,1,37.89,1,1.3,24.11,1.0,15,0,2
U01831,1,472.28,1,4.74,11.0,,34,1,1
U01832,1,0.0,1,2.88,45.13,,24,0,2
U01833,2,243.96,2,4.215,32.69,2.0,16,0,3
U01834,1,0.0,1,1.73,38.49,,33,1,2
U01835,2,0.0,1,4.755,36.025,1.0,27,0,2
U01836,1,299.57,1,3.74,48.32,,32,1,3
U01837,1,326.02,1,2.69,11.31,,24,1,3
U01838,2,0.0,2,4.015,41.54,,24,0,2
U01839,1,0.0,1,3.6,1.2,,22,1,2
U01840,14,32.916428571428575,10,3.3735714285714287,28.759285714285713,5.0,35,1,2
U01841,1,0.0,1,1.91,26.52,,18,1,2
U01842,13,89.94461538461539,9,3.1123076923076924,28.62076923076923,3.0,33,1,0
U01843,1,0.0,1,2.67,40.07,1.0,19,1,2
U01844,1,0.0,1,3.02,9.71,,18,1,2
U01845,1,0.0,1,4.45,15.29,1.0,17,1,2
U01846,2,58.84,2,3.755,45.34,1.0,21,1,2
U01847,1,0.0,1,1.91,26.52,,18,1,2
U01848,1,0.0,1,3.15,22.29,1.0,30,1,2
U01849,1,0.0,1,3.45,33.93,,23,0,2
U01850,3,139.53666666666666,2,3.3633333333333333,24.310000000000002,,29,1,0
U01851,4,167.1575,3,3.1375,13.5,1.0,20,0,0
U01852,4,128.325,4,2.9425,36.3375,1.0,19,1,0
U01853,1,89.59,1,2.68,1.55,,31,0,0
U01854,13,89.27230769230769,9,3.4423076923076925,28.843846153846155,5.0,16,0,0
U01855,1,53.86,1,2.47,47.08,,15,1,2
U01856,1,0.0,1,3.02,9.71,,27,0,2
U01857,2,26.93,2,3.46,31.185,1.0,27,1,2
U01858,1,0.0,1,3.45,33.93,,34,1,2
U01859,1,0.0,1,2.2,40.76,,24,1,2
U01860,3,162.64000000000001,3,3.236666666666667,31.353333333333335,2.0,19,0,0
U01861,2,47.605000000000004,1,3.02,34.03,2.0,28,1,2
U01862,1,0.0,1,4.66,5.95,,24,0,2
U01863,1,342.61,1,4.84,17.14,,26,0,3
U01864,1,0.0,1,4.72,42.68,,15,0,2
U01865,4,0.0,3,1.915,26.6725,1.0,18,0,2
U01866,1,0.0,1,3.45,33.93,,25,0,2
U01867,13,68.62307692307692,8,3.3230769230769233,35.81307692307692,2.0,24,1,0
U01868,2,0.0,2,3.025,29.145,,27,1,2
U01869,1,0.0,1,1.91,26.52,,32,0,2
U01870,1,0.0,1,3.93,48.25,,28,1,2
U01871,14,65.46642857142857,8,3.2671428571428573,31.867142857142856,5.0,21,0,0
U01872,14,148.88642857142855,10,3.314285714285714,29.510714285714283,3.0,28,1,0
U01873,1,0.0,1,1.28,28.68,,26,0,2
U01874,1,415.51,1,3.11,28.33,,15,1,1
U01875,1,285.05,1,1.96,34.78,,30,0,3
U01876,14,69.41571428571429,7,3.391428571428571,30.22214285714286,3.0,17,0,0
U01877,12,101.62166666666667,9,2.9875000000000003,16.511666666666667,4.0,19,0,0
U01878,1,0.0,1,4.45,15.29,1.0,20,1,2
U01879,15,157.86066666666665,8,2.656,30.418666666666663,6.0,32,1,0
U01880,2,0.0,2,4.585,27.07,,26,1,2
U01881,1,346.71,1,1.23,3.42,1.0,30,0,3
U01882,3,31.736666666666668,2,3.063333333333334,30.116666666666664,3.0,30,1,2
U01883,1,490.9,1,4.55,7.55,,30,1,1
U01884,1,346.71,1,1.23,3.42,1.0,20,0,3
U01885,1,0.0,1,4.68,15.75,,25,1,2
U01886,1,0.0,1,4.79,29.37,1.0,17,0,2
U01887,1,0.0,1,3.65,32.64,,21,1,2
U01888,1,0.0,1,3.93,48.25,,15,1,2
U01889,1,0.0,1,2.61,48.68,1.0,30,1,2
U01890,1,0.0,1,1.59,6.36,1.0,18,1,2
U01891,1,0.0,1,1.28,28.68,,35,1,2
U01892,1,0.0,1,2.2,40.76,,16,0,2
U01893,12,108.1825,8,2.94,30.875,4.0,23,1,0
U01894,1,0.0,1,4.68,15.75,,35,0,2
U01895,1,0.0,1,3.02,9.71,,35,1,2
U01896,12,143.36749999999998,9,3.065,35.62833333333334,,32,1,0
U01897,1,0.0,1,1.52,2.87,1.0,15,1,2
U01898,1,117.68,1,2.57,48.09,1.0,26,0,0
U01899,2,0.0,2,3.0999999999999996,46.85,,25,1,2
U01900,11,118.8690909090909,7,3.022727272727273,24.485454545454548,5.0,19,0,0
U01901,1,0.0,1,1.81,9.3,1.0,23,0,2
U01902,1,57.32,1,4.74,43.95,1.0,30,1,2
U01903,13,102.66923076923078,9,2.9815384615384612,22.158461538461538,5.0,17,1,0
U01904,1,487.92,1,3.64,36.01,1.0,17,0,1
U01905,2,245.45,2,2.915,18.115,,24,1,3
U01906,15,93.046,10,2.4353333333333333,19.957333333333334,5.0,19,0,0
U01907,2,44.795,2,2.41,5.25,,15,0,2
U01908,12,74.05583333333334,9,3.2708333333333335,33.714999999999996,5.0,19,0,0
U01909,3,12.63,3,1.68,26.013333333333335,2.0,25,0,2
U01910,1,177.34,1,3.89,49.73,1.0,28,0,0
U01911,1,299.57,1,3.74,48.32,,22,0,3
U01912,1,0.0,1,3.02,9.71,,24,1,2
U01913,1,0.0,1,2.88,45.13,,24,0,2
U01914,1,0.0,1,2.61,48.68,1.0,32,1,2
U01915,2,226.7,2,2.205,26.22,1.0,34,1,3
U01916,1,117.68,1,2.57,48.09,1.0,29,0,0
U01917,15,77.30266666666667,8,2.9939999999999998,17.337333333333333,7.0,18,1,0
U01918,14,69.93714285714286,8,2.6207142857142856,24.59714285714286,6.0,23,0,0
U01919,1,0.0,1,1.28,28.68,,16,1,2
U01920,13,125.22000000000001,8,3.0961538461538463,31.71923076923077,5.0,33,0,0
U01921,2,0.0,2,3.645,37.67,,24,0,2
U01922,2,0.0,2,3.295,21.134999999999998,,21,0,2
U01923,1,57.32,1,4.74,43.95,1.0,19,0,2
U01924,2,44.795,2,3.0,25.06,,20,0,2
U01925,1,299.57,1,3.74,48.32,,33,0,3
U01926,13,91.5023076923077,9,2.926153846153846,26.84769230769231,2.0,26,1,0
U01927,1,0.0,1,3.02,9.71,,27,1,2
U01928,1,0.0,1,4.94,42.59,,33,1,2
U01929,14,75.53714285714285,7,2.8964285714285714,28.69357142857143,3.0,19,0,0
U01930,1,0.0,1,3.45,33.93,,28,1,2
U01931,11,115.52727272727272,7,2.562727272727273,30.35090909090909,3.0,23,1,0
U01932,1,415.51,1,3.11,28.33,,25,0,1
U01933,2,0.0,2,3.7800000000000002,40.09,,27,1,2
U01934,14,124.11,8,3.3214285714285716,27.732857142857142,8.0,22,0,0
U01935,1,0.0,1,2.43,37.7,,33,1,2
U01936,2,0.0,2,4.1850000000000005,24.855,,23,0,2
U01937,1,0.0,1,3.64,42.7,,21,1,2
U01938,2,245.45,2,4.345,19.66,,33,1,3
U01939,4,104.6525,4,2.975,31.8575,1.0,35,0,0
U01940,2,138.185,2,3.41,41.835,1.0,16,1,0
U01941,1,89.59,1,2.68,1.55,,26,1,0
U01942,1,0.0,1,3.45,33.93,,27,0,2
U01943,14,107.125,7,3.733571428571429,29.478571428571428,2.0,17,0,0
U01944,2,0.0,2,3.875,33.735,,19,1,2
U01945,1,342.61,1,4.84,17.14,,29,1,3
U01946,1,0.0,1,1.73,38.49,,19,1,2
U01947,1,0.0,1,4.1,34.83,,27,1,2
U01948,1,276.37,1,2.72,48.84,1.0,33,1,3
U01949,1,0.0,1,1.73,38.49,,19,0,2
U01950,2,0.0,2,1.8699999999999999,26.965,1.0,29,0,2
U01951,3,0.0,2,3.3333333333333335,35.723333333333336,,19,1,2
U01952,2,0.0,2,1.8699999999999999,32.504999999999995,1.0,15,1,2
U01953,15,84.23,11,3.4553333333333334,31.720000000000002,5.0,19,0,0
U01954,1,0.0,1,3.32,48.57,,35,0,2
U01955,1,0.0,1,4.14,31.77,,29,1,2
U01956,1,0.0,1,2.88,45.13,,34,0,2
U01957,1,0.0,1,4.79,29.37,1.0,30,0,2
U01958,12,131.73833333333332,8,3.1658333333333335,22.59166666666667,5.0,16,0,0
U01959,12,112.3275,8,3.0725,19.169999999999998,7.0,26,1,0
U01960,1,326.02,1,2.69,11.31,,19,1,3
U01961,14,65.29571428571428,7,3.02,27.928571428571427,4.0,30,0,0
U01962,11,141.67181818181817,9,3.3654545454545457,21.604545454545455,3.0,19,0,0
U01963,1,327.99,1,1.51,12.13,,30,0,3
U01964,4,69.0925,4,3.2125,25.020000000000003,2.0,32,0,0
U01965,1,0.0,1,4.1,34.83,,19,1,2
U01966,4,144.0225,4,1.88,18.9925,1.0,25,1,0
U01967,1,0.0,1,1.91,26.52,,27,1,2
U01968,2,207.755,2,3.7750000000000004,14.895,,30,1,3
U01969,1,248.1,1,1.2,9.4,,26,0,3
U01970,2,0.0,2,3.465,19.16,1.0,16,1,2
U01971,1,0.0,1,4.79,29.37,1.0,17,1,2
U01972,1,0.0,1,3.85,19.53,,18,0,2
U01973,1,0.0,1,2.43,37.7,,30,0,2
U01974,2,245.45,2,4.5,11.42,1.0,31,1,3
U01975,1,394.26,1,1.35,47.44,,29,0,1
U01976,1,0.0,1,4.73,47.7,,24,0,2
U01977,2,44.795,2,2.3449999999999998,8.495,1.0,32,0,2
U01978,1,89.59,1,2.68,1.55,,26,0,0
U01979,12,104.94333333333333,8,2.4908333333333332,29.5675,4.0,25,1,0
U01980,1,0.0,1,4.1,34.83,,15,1,2
U01981,1,0.0,1,3.6,1.2,,27,1,2
U01982,1,276.37,1,2.72,48.84,1.0,35,1,3
U01983,1,53.86,1,2.47,47.08,,29,1,2
U01984,1,0.0,1,2.14,8.95,,15,1,2
U01985,1,0.0,1,3.32,48.57,,22,1,2
U01986,1,346.71,1,1.23,3.42,1.0,29,1,3
U01987,13,102.47384615384615,10,3.0484615384615386,32.097692307692306,3.0,15,0,0
U01988,1,490.9,1,4.55,7.55,,17,1,1
U01989,13,63.27076923076923,8,3.163846153846154,25.74307692307692,5.0,26,1,0
U01990,2,0.0,2,3.07,23.805,1.0,16,0,2
U01991,3,121.30333333333333,3,1.8366666666666667,12.763333333333334,2.0,16,1,0
U01992,2,173.355,1,2.34,18.675,1.0,18,0,0
U01993,14,90.215,8,2.9014285714285712,31.875,2.0,23,1,0
U01994,11,108.91545454545454,8,3.241818181818182,31.89454545454545,4.0,20,1,0
U01995,1,0.0,1,1.81,9.3,1.0,35,1,2
U01996,1,394.26,1,1.35,47.44,,29,1,1
U01997,1,346.71,1,1.23,3.42,1.0,16,0,3
U01998,15,105.80866666666667,10,2.9013333333333335,27.662666666666667,4.0,23,0,0
U01999,2,453.205,1,3.83,17.939999999999998,,17,1,1
U02000,2,28.66,2,3.13,23.41,2.0,32,0,2
U02001,1,0.0,1,1.81,9.3,1.0,30,0,2
U02002,1,0.0,1,4.73,47.7,,23,1,2
U02003,4,122.725,4,3.4,20.8375,3.0,31,0,0
U02004,1,342.61,1,4.84,17.14,,27,0,3
U02005,1,0.0,1,4.14,31.77,,27,0,2
U02006,1,0.0,1,1.91,26.52,,34,0,2
U02007,1,0.0,1,4.14,31.77,,25,1,2
U02008,1,0.0,1,4.11,46.25,,25,0,2
U02009,1,299.57,1,3.74,48.32,,34,0,3
U02010,14,134.32285714285715,9,3.4785714285714286,26.424285714285713,4.0,31,0,0
U02011,1,0.0,1,3.32,48.57,,27,0,2
U02012,1,37.89,1,1.3,24.11,1.0,17,1,2
U02013,2,0.0,2,4.045,28.995,1.0,29,1,2
U02014,3,18.213333333333335,3,3.766666666666667,44.876666666666665,1.0,23,1,2
U02015,14,86.36785714285715,9,3.267142857142857,32.03142857142857,3.0,30,0,0
U02016,1,0.0,1,3.64,42.7,,25,0,2
U02017,2,26.93,2,3.16,33.305,,22,1,2
U02018,1,0.0,1,1.28,28.68,,35,0,2
U02019,3,89.90333333333332,2,3.736666666666667,38.47,2.0,25,1,0
U02020,1,0.0,1,1.13,16.33,,18,0,2
U02021,1,0.0,1,2.38,16.74,1.0,25,1,2
U02022,11,87.11727272727272,8,2.5536363636363637,26.536363636363635,3.0,27,1,0
U02023,2,0.0,2,3.165,39.53,,31,1,2
U02024,2,0.0,2,3.22,8.65,1.0,24,1,2
U02025,1,276.37,1,2.72,48.84,1.0,21,0,3
U02026,1,0.0,1,1.13,16.33,,19,1,2
U02027,1,0.0,1,2.14,8.95,,28,0,2
U02028,2,0.0,2,2.6399999999999997,44.375,2.0,35,1,2
U02029,1,342.61,1,4.84,17.14,,28,0,3
U02030,1,117.68,1,2.57,48.09,1.0,28,1,0
U02031,2,59.52,2,1.94,19.869999999999997,,20,0,2
U02032,2,0.0,2,3.06,37.0,1.0,17,0,2
U02033,1,0.0,1,2.98,18.0,1.0,25,0,2
U02034,1,117.68,1,2.57,48.09,1.0,31,1,0
U02035,15,102.12866666666667,9,2.872,26.363333333333333,7.0,32,0,0
U02036,2,44.795,2,2.245,5.425000000000001,1.0,26,0,2
U02037,2,163.995,2,2.8049999999999997,23.48,,18,1,0
U02038,11,47.26818181818182,9,3.689090909090909,24.64,5.0,32,1,2
U02039,13,145.64538461538461,10,3.3876923076923076,38.90076923076923,3.0,29,0,0
U02040,1,0.0,1,3.6,1.2,,30,0,2
U02041,3,12.63,3,2.54,27.2,2.0,34,0,2
U02042,1,0.0,1,3.45,33.93,,32,1,2
U02043,1,0.0,1,3.15,22.29,1.0,23,1,2
U02044,2,0.0,2,3.89,33.89,,24,1,2
U02045,1,0.78,1,3.89,44.96,1.0,28,1,2
U02046,1,0.0,1,3.32,48.57,,17,0,2
U02047,1,0.0,1,4.68,15.75,,18,1,2
U02048,1,89.59,1,2.68,1.55,,19,1,0
U02049,1,248.1,1,1.2,9.4,,22,0,3
U02050,3,0.0,3,2.6633333333333336,27.45,,28,0,2
U02051,1,342.61,1,4.84,17.14,,31,1,3
U02052,2,386.485,1,2.8,35.394999999999996,1.0,21,0,1
U02053,1,0.0,1,2.0,15.84,1.0,19,1,2
U02054,2,0.0,2,2.3150000000000004,39.230000000000004,,23,0,2
U02055,14,139.91571428571427,9,3.125,24.750714285714285,6.0,33,1,0
U02056,1,0.0,1,1.59,6.36,1.0,35,1,2
U02057,2,0.0,2,2.775,34.61,,16,0,2
U02058,13,96.42846153846153,8,3.017692307692308,27.74923076923077,3.0,16,0,0
U02059,1,0.0,1,2.98,18.0,1.0,20,1,2
U02060,3,0.0,2,3.2099999999999995,16.86,1.0,31,1,2
U02061,1,117.68,1,2.57,48.09,1.0,25,1,0
U02062,1,0.0,1,2.38,16.74,1.0,35,0,2
U02063,2,18.945,2,1.4100000000000001,13.49,2.0,26,0,2
U02064,15,137.86666666666667,10,3.108,27.076666666666668,5.0,35,0,0
U02065,2,0.0,2,2.195,16.09,2.0,20,0,2
U02066,1,0.0,1,4.73,47.7,,18,0,2
U02067,1,0.0,1,3.6,1.2,,26,1,2
U02068,13,94.86615384615385,7,3.433076923076923,26.99846153846154,3.0,15,0,0
U02069,1,0.0,1,3.6,1.2,,18,0,2
U02070,1,342.61,1,4.84,17.14,,31,1,3
U02071,13,69.73153846153846,8,3.3,21.366923076923076,3.0,24,0,0
U02072,1,0.0,1,2.01,15.44,1.0,16,0,2
U02073,2,18.945,2,2.45,12.655,1.0,19,1,2
U02074,14,120.84,9,2.7935714285714286,29.639999999999997,5.0,27,1,0
U02075,1,0.0,1,4.1,34.83,,26,0,2
U02076,1,0.0,1,2.61,48.68,1.0,24,1,2
U02077,14,61.19857142857143,10,3.0635714285714286,18.48,5.0,24,0,2
U02078,2,171.185,2,3.35,39.365,1.0,34,1,0
U02079,1,0.0,1,1.91,26.52,,29,1,2
U02080,2,416.755,2,4.695,12.345,,33,0,1
U02081,2,59.52,2,2.135,13.14,1.0,19,1,2
U02082,1,0.0,1,2.2,40.76,,26,1,2
U02083,2,243.96,2,2.92,38.385,1.0,27,1,3
U02084,3,0.26,3,3.476666666666667,42.97,1.0,21,1,2
U02085,1,0.0,1,1.52,2.87,1.0,22,1,2
U02086,2,171.305,2,4.22,9.17,,30,0,0
U02087,1,0.0,1,4.68,15.75,,28,1,2
U02088,1,0.0,1,4.11,46.25,,18,1,2
U02089,1,0.0,1,3.64,42.7,,16,1,2
U02090,1,0.0,1,3.65,32.64,,22,1,2
U02091,3,12.63,3,1.4466666666666665,22.319999999999997,1.0,27,0,2
U02092,1,89.59,1,2.68,1.55,,25,1,0
U02093,2,124.05,2,2.8200000000000003,5.43,,18,0,0
U02094,11,35.841818181818184,9,3.0090909090909093,24.985454545454544,1.0,24,1,2
U02095,1,119.04,1,2.75,23.41,,32,1,0
U02096,13,62.72615384615385,9,3.646153846153846,27.314615384615387,5.0,31,0,0
U02097,2,163.995,2,3.01,30.16,,15,1,0
U02098,13,87.51692307692308,8,2.5907692307692307,23.87923076923077,6.0,25,0,0
U02099,1,394.26,1,1.35,47.44,,21,1,1
U02100,1,248.1,1,1.2,9.4,,15,1,3
U02101,1,37.89,1,1.3,24.11,1.0,27,0,2
U02102,3,0.0,3,3.546666666666667,43.919999999999995,1.0,20,1,2
U02103,3,157.42666666666665,2,4.076666666666667,24.41,,33,0,0
U02104,1,0.0,1,3.6,1.2,,15,0,2
U02105,1,394.26,1,1.35,47.44,,32,1,1
U02106,1,0.0,1,2.38,16.74,1.0,28,1,2
U02107,2,0.0,2,2.615,24.53,1.0,31,0,2
U02108,1,0.0,1,1.13,16.33,,27,1,2
U02109,1,0.0,1,2.67,40.07,1.0,23,0,2
U02110,1,276.37,1,2.72,48.84,1.0,25,0,3
U02111,1,0.0,1,3.93,48.25,,21,0,2
U02112,2,0.0,2,4.165,24.195,,22,1,2
U02113,2,163.995,1,2.48,23.03,,28,1,0
U02114,1,0.0,1,2.14,8.95,,32,0,2
U02115,1,0.0,1,1.13,16.33,,18,0,2
U02116,1,342.61,1,4.84,17.14,,32,1,3
U02117,1,0.0,1,2.88,45.13,,31,0,2
U02118,1,0.0,1,3.85,19.53,,27,0,2
U02119,1,0.0,1,1.91,26.52,,24,1,2
U02120,2,44.795,2,2.295,14.035,,19,0,2
U02121,1,415.51,1,3.11,28.33,,16,1,1
U02122,2,0.0,2,4.5649999999999995,15.52,1.0,32,1,2
U02123,2,207.755,2,3.6049999999999995,31.58,,32,0,3
U02124,1,0.0,1,3.32,48.57,,15,1,2
U02125,13,139.53307692307692,10,3.108461538461538,28.45230769230769,6.0,31,1,0
U02126,1,0.0,1,1.73,38.49,,22,1,2
U02127,2,0.0,2,3.0650000000000004,44.504999999999995,,21,1,2
U02128,1,0.0,1,1.52,2.87,1.0,30,0,2
U02129,2,0.0,2,3.66,23.295,,20,1,2
U02130,1,212.39,1,3.15,22.89,1.0,19,0,3
U02131,1,0.0,1,2.14,8.95,,27,1,2
U02132,2,0.0,2,3.585,34.05,,20,1,2
U02133,2,0.39,2,4.17,30.125,2.0,21,0,2
U02134,1,0.0,1,4.14,31.77,,31,1,2
U02135,1,0.0,1,4.14,31.77,,31,0,2
U02136,1,0.0,1,3.15,22.29,1.0,33,0,2
U02137,1,285.05,1,1.96,34.78,,30,0,3
U02138,2,245.45,2,3.1799999999999997,8.425,1.0,19,1,3
U02139,1,0.78,1,3.89,44.96,1.0,23,0,2
U02140,1,326.02,1,2.69,11.31,,21,1,3
U02141,2,138.185,2,3.41,41.835,1.0,17,0,0
U02142,4,53.0975,4,3.1525,23.115,3.0,26,1,2
U02143,3,51.85666666666666,3,1.9266666666666665,32.906666666666666,2.0,24,0,2
U02144,14,126.29357142857144,9,3.064285714285714,28.215714285714284,3.0,15,0,0
U02145,1,0.0,1,2.67,40.07,1.0,16,1,2
U02146,1,0.0,1,2.01,15.44,1.0,17,0,2
U02147,15,119.2,11,3.0973333333333333,31.408666666666665,5.0,33,0,0
U02148,1,346.71,1,1.23,3.42,1.0,31,1,3
U02149,15,80.57733333333333,8,3.4459999999999997,33.766666666666666,6.0,21,1,0
U02150,1,0.0,1,1.91,26.52,,16,1,2
U02151,13,171.7323076923077,8,3.48,30.29,2.0,18,1,0
U02152,13,178.7023076923077,9,3.1138461538461537,29.666923076923077,3.0,35,1,0
U02153,13,128.63692307692307,9,2.9407692307692304,24.911538461538463,3.0,18,1,0
U02154,3,279.2033333333333,3,3.503333333333334,19.55666666666667,1.0,16,0,3
U02155,14,44.51,10,2.9678571428571425,27.575,5.0,16,1,2
U02156,1,0.0,1,3.6,1.2,,34,1,2
U02157,3,0.0,3,4.386666666666667,39.92333333333334,1.0,29,0,2
U02158,4,187.1625,4,3.1725000000000003,27.75,1.0,17,1,0
U02159,2,163.995,2,3.085,9.040000000000001,,29,1,0
U02160,1,0.0,1,2.01,15.44,1.0,21,1,2
U02161,14,58.74214285714286,7,3.3264285714285715,30.082857142857144,8.0,23,1,2
U02162,1,0.0,1,2.14,8.95,,25,0,2
U02163,1,0.0,1,2.2,40.76,,29,0,2
U02164,1,0.0,1,3.85,19.53,,25,1,2
U02165,1,0.0,1,2.67,40.07,1.0,18,0,2
U02166,1,0.0,1,1.13,16.33,,27,0,2
U02167,3,114.20333333333333,3,3.1966666666666668,21.78,,25,1,0
U02168,1,0.0,1,4.14,31.77,,34,0,2
U02169,1,0.0,1,1.91,26.52,,32,1,2
U02170,1,472.28,1,4.74,11.0,,24,0,1
U02171,2,28.66,2,4.195,38.295,1.0,31,0,2
U02172,1,0.0,1,2.98,18.0,1.0,34,0,2
U02173,1,326.02,1,2.69,11.31,,22,1,3
U02174,14,127.7057142857143,8,3.0914285714285716,26.927142857142858,3.0,17,1,0
U02175,2,0.0,2,2.9749999999999996,20.535,1.0,15,1,2
U02176,1,117.68,1,2.57,48.09,1.0,23,0,0
U02177,1,472.28,1,4.74,11.0,,35,0,1
U02178,1,0.0,1,3.93,48.25,,21,1,2
U02179,2,0.0,2,2.705,27.85,1.0,27,1,2
U02180,4,0.0,4,2.27,29.0025,3.0,31,1,2
U02181,2,171.305,2,3.49,13.045,,27,1,0
U02182,2,0.0,2,2.8,8.52,1.0,29,0,2
U02183,1,117.68,1,2.57,48.09,1.0,19,0,0
U02184,2,88.67,2,3.77,41.185,1.0,20,1,0
U02185,2,0.0,2,4.585,27.07,,16,0,2
U02186,4,90.97749999999999,4,2.665,29.125,1.0,29,0,0
U02187,2,28.66,2,4.735,45.825,1.0,21,0,2
U02188,1,0.0,1,1.28,28.68,,17,1,2
U02189,1,0.0,1,4.94,42.59,,18,0,2
U02190,4,113.35,3,2.835,35.225,1.0,19,0,0
U02191,4,9.4725,2,2.3275,29.3625,1.0,24,0,2
U02192,2,0.0,2,3.37,31.57,1.0,22,1,2
U02193,2,0.0,2,4.69,22.025000000000002,,20,0,2
U02194,2,395.235,2,4.145,27.935,,18,0,1
U02195,1,0.0,1,2.0,15.84,1.0,27,1,2
U02196,1,248.1,1,1.2,9.4,,31,1,3
U02197,2,0.0,2,4.76,38.535000000000004,1.0,24,1,2
U02198,2,0.0,1,1.77,23.895000000000003,1.0,17,1,2
U02199,12,70.1075,6,2.9525,30.0675,4.0,27,0,0
U02200,2,309.49,2,3.7800000000000002,32.99,1.0,23,0,3
U02201,1,326.02,1,2.69,11.31,,20,0,3
U02202,1,0.0,1,4.73,47.7,,28,0,2
U02203,1,0.0,1,4.94,42.59,,31,1,2
U02204,1,327.99,1,1.51,12.13,,16,1,3
U02205,1,0.0,1,3.65,32.64,,34,1,2
U02206,3,0.0,2,3.5866666666666664,14.226666666666667,,31,0,2
U02207,1,0.0,1,2.0,15.84,1.0,33,1,2
U02208,2,163.995,2,2.245,15.065000000000001,1.0,30,0,0
U02209,1,0.0,1,2.2,40.76,,24,0,2
U02210,1,0.0,1,4.79,29.37,1.0,33,0,2
U02211,1,0.0,1,4.11,46.25,,23,0,2
U02212,15,77.66333333333334,10,2.9093333333333335,25.10666666666667,4.0,33,0,0
U02213,1,342.61,1,4.84,17.14,,17,0,3
U02214,4,80.735,4,2.6975000000000002,29.197499999999998,1.0,20,1,0
U02215,11,54.144545454545444,10,3.1072727272727274,22.172727272727272,4.0,32,0,2
U02216,2,44.795,2,2.915,11.92,1.0,26,1,2
